año,capitulo,nombre_capitulo,area,nombre_area,subtitulo,nombre_subtitulo,devengo
2024,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,21,GASTOS EN PERSONAL,517785431
2024,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,22,BIENES Y SERVICIOS DE CONSUMO,88672742
2024,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,278053
2024,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,34,SERVICIO DE LA DEUDA,7479475
2024,27,SERVICIO DE SALUD ACONCAGUA,014,CENTRO DE SALUD MENTAL COMUNITARIA LOS ANDES,21,GASTOS EN PERSONAL,544250970
2024,27,SERVICIO DE SALUD ACONCAGUA,014,CENTRO DE SALUD MENTAL COMUNITARIA LOS ANDES,22,BIENES Y SERVICIOS DE CONSUMO,125714499
2024,27,SERVICIO DE SALUD ACONCAGUA,014,CENTRO DE SALUD MENTAL COMUNITARIA LOS ANDES,34,SERVICIO DE LA DEUDA,10006198
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,21,GASTOS EN PERSONAL,7672760437
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O��HIGGINS,21,GASTOS EN PERSONAL,24486
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,22,BIENES Y SERVICIOS DE CONSUMO,6585240826
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCI��N SERVICIO DE SALUD O´HIGGINS,22,BIENES Y SERVICIOS DE CONSUMO,153034
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,23,PRESTACIONES DE SEGURIDAD SOCIAL,728570553
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,24,TRANSFERENCIAS CORRIENTES,54474063973
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,33957871
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,31,INICIATIVAS DE INVERSION,1720708273
2024,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,34,SERVICIO DE LA DEUDA,21921056
2024,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,21,GASTOS EN PERSONAL,31710941753
2024,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,22,BIENES Y SERVICIOS DE CONSUMO,29110966214
2024,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,41478568
2024,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,34,SERVICIO DE LA DEUDA,205439099
2024,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,21,GASTOS EN PERSONAL,1512991154
2024,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,22,BIENES Y SERVICIOS DE CONSUMO,346063866
2024,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,34,SERVICIO DE LA DEUDA,1377454
2024,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,21,GASTOS EN PERSONAL,915852916
2024,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,22,BIENES Y SERVICIOS DE CONSUMO,210093499
2024,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,34,SERVICIO DE LA DEUDA,8512115
2024,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,21,GASTOS EN PERSONAL,1247660536
2024,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,22,BIENES Y SERVICIOS DE CONSUMO,367930064
2024,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7800211
2024,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,21,GASTOS EN PERSONAL,5158359297
2024,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,22,BIENES Y SERVICIOS DE CONSUMO,3181226454
2024,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,26607771
2024,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,34,SERVICIO DE LA DEUDA,232839714
2024,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,21,GASTOS EN PERSONAL,2543455370
2024,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,22,BIENES Y SERVICIOS DE CONSUMO,985719631
2024,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1668996
2024,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,34,SERVICIO DE LA DEUDA,6626414
2024,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,21,GASTOS EN PERSONAL,698669525
2024,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,22,BIENES Y SERVICIOS DE CONSUMO,178162885
2024,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,2591031
2024,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,21,GASTOS EN PERSONAL,9545262722
2024,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,22,BIENES Y SERVICIOS DE CONSUMO,7050340838
2024,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,34,SERVICIO DE LA DEUDA,446380725
2024,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,21,GASTOS EN PERSONAL,1448281852
2024,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,22,BIENES Y SERVICIOS DE CONSUMO,465507201
2024,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1872532
2024,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,21,GASTOS EN PERSONAL,817126457
2024,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,22,BIENES Y SERVICIOS DE CONSUMO,190904466
2024,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,21,GASTOS EN PERSONAL,5310705256
2024,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,22,BIENES Y SERVICIOS DE CONSUMO,2933463404
2024,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,25647108
2024,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,34,SERVICIO DE LA DEUDA,87899205
2024,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,21,GASTOS EN PERSONAL,654300542
2024,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,22,BIENES Y SERVICIOS DE CONSUMO,183338117
2024,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1342320
2024,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,21,GASTOS EN PERSONAL,1254601061
2024,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,22,BIENES Y SERVICIOS DE CONSUMO,615547881
2024,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,21,GASTOS EN PERSONAL,680233264
2024,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,22,BIENES Y SERVICIOS DE CONSUMO,129933976
2024,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,34,SERVICIO DE LA DEUDA,6737889
2024,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,21,GASTOS EN PERSONAL,715497726
2024,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,22,BIENES Y SERVICIOS DE CONSUMO,160943492
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,21,GASTOS EN PERSONAL,8439795927
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,22,BIENES Y SERVICIOS DE CONSUMO,5874814572
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,23,PRESTACIONES DE SEGURIDAD SOCIAL,54540083
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,24,TRANSFERENCIAS CORRIENTES,71501550941
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7114087
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,31,INICIATIVAS DE INVERSION,1791842542
2024,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,34,SERVICIO DE LA DEUDA,100967050
2024,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,21,GASTOS EN PERSONAL,17287307503
2024,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,22,BIENES Y SERVICIOS DE CONSUMO,17911566272
2024,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,23,PRESTACIONES DE SEGURIDAD SOCIAL,276601124
2024,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,26,OTROS GASTOS CORRIENTES,140000000
2024,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,31,INICIATIVAS DE INVERSION,215687500
2024,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,21,GASTOS EN PERSONAL,1388098604
2024,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,22,BIENES Y SERVICIOS DE CONSUMO,392231865
2024,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,399999
2024,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,21,GASTOS EN PERSONAL,1634613758
2024,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,22,BIENES Y SERVICIOS DE CONSUMO,892216460
2024,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,23,PRESTACIONES DE SEGURIDAD SOCIAL,105351758
2024,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,8634048
2024,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,34,SERVICIO DE LA DEUDA,892500
2024,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,21,GASTOS EN PERSONAL,964486576
2024,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,22,BIENES Y SERVICIOS DE CONSUMO,295315471
2024,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1965880
2024,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,21,GASTOS EN PERSONAL,950554631
2024,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,22,BIENES Y SERVICIOS DE CONSUMO,215474527
2024,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,23,PRESTACIONES DE SEGURIDAD SOCIAL,70308996
2024,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,887740
2024,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,21,GASTOS EN PERSONAL,32368379130
2024,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,22,BIENES Y SERVICIOS DE CONSUMO,23907446475
2024,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,23,PRESTACIONES DE SEGURIDAD SOCIAL,175481896
2024,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,26,OTROS GASTOS CORRIENTES,177269940
2024,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,59239618
2024,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,21,GASTOS EN PERSONAL,956352241
2024,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,22,BIENES Y SERVICIOS DE CONSUMO,274263002
2024,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,21,GASTOS EN PERSONAL,3002211015
2024,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,22,BIENES Y SERVICIOS DE CONSUMO,1042548622
2024,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,23,PRESTACIONES DE SEGURIDAD SOCIAL,81854609
2024,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,21,GASTOS EN PERSONAL,11156872312
2024,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,22,BIENES Y SERVICIOS DE CONSUMO,6350281484
2024,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,23,PRESTACIONES DE SEGURIDAD SOCIAL,163668561
2024,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,9255121
2024,29,SERVICIO DE SALUD MAULE,011,HOSPITAL SAN JAVIER,21,GASTOS EN PERSONAL,2689552457
2024,29,SERVICIO DE SALUD MAULE,011,HOSPITAL SAN JAVIER,22,BIENES Y SERVICIOS DE CONSUMO,1130049407
2024,29,SERVICIO DE SALUD MAULE,011,HOSPITAL SAN JAVIER,23,PRESTACIONES DE SEGURIDAD SOCIAL,61392839
2024,29,SERVICIO DE SALUD MAULE,011,HOSPITAL SAN JAVIER,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6568391
2024,29,SERVICIO DE SALUD MAULE,011,HOSPITAL SAN JAVIER,34,SERVICIO DE LA DEUDA,32479835
2024,29,SERVICIO DE SALUD MAULE,012,HOSPITAL PARRAL,21,GASTOS EN PERSONAL,3003710076
2024,29,SERVICIO DE SALUD MAULE,012,HOSPITAL PARRAL,22,BIENES Y SERVICIOS DE CONSUMO,1223433619
2024,29,SERVICIO DE SALUD MAULE,012,HOSPITAL PARRAL,23,PRESTACIONES DE SEGURIDAD SOCIAL,79133398
2024,29,SERVICIO DE SALUD MAULE,012,HOSPITAL PARRAL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1399131
2024,29,SERVICIO DE SALUD MAULE,013,HOSPITAL CAUQUENES,21,GASTOS EN PERSONAL,3900872188
2024,29,SERVICIO DE SALUD MAULE,013,HOSPITAL CAUQUENES,22,BIENES Y SERVICIOS DE CONSUMO,1439826940
2024,29,SERVICIO DE SALUD MAULE,013,HOSPITAL CAUQUENES,23,PRESTACIONES DE SEGURIDAD SOCIAL,75163798
2024,29,SERVICIO DE SALUD MAULE,013,HOSPITAL CAUQUENES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,540317
2024,29,SERVICIO DE SALUD MAULE,014,HOSPITAL CHANCO,21,GASTOS EN PERSONAL,983161816
2024,29,SERVICIO DE SALUD MAULE,014,HOSPITAL CHANCO,22,BIENES Y SERVICIOS DE CONSUMO,274222871
2024,29,SERVICIO DE SALUD MAULE,014,HOSPITAL CHANCO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1551939
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,21,GASTOS EN PERSONAL,8841684117
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,22,BIENES Y SERVICIOS DE CONSUMO,4676986447
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,24,TRANSFERENCIAS CORRIENTES,33562450964
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4837365
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,31,INICIATIVAS DE INVERSION,10606637560
2024,30,SERVICIO DE SALUD ÑUBLE,001,DIRECCIÓN SERVICIO DE SALUD ÑUBLE,34,SERVICIO DE LA DEUDA,1433647847
2024,30,SERVICIO DE SALUD ÑUBLE,002,HOSPITAL DE CHILLÁN,21,GASTOS EN PERSONAL,27555489556
2024,30,SERVICIO DE SALUD ÑUBLE,002,HOSPITAL DE CHILLÁN,22,BIENES Y SERVICIOS DE CONSUMO,24369134886
2024,30,SERVICIO DE SALUD ÑUBLE,002,HOSPITAL DE CHILLÁN,23,PRESTACIONES DE SEGURIDAD SOCIAL,359853758
2024,30,SERVICIO DE SALUD ÑUBLE,002,HOSPITAL DE CHILLÁN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,102337167
2024,30,SERVICIO DE SALUD ÑUBLE,002,HOSPITAL DE CHILLÁN,34,SERVICIO DE LA DEUDA,1591492826
2024,30,SERVICIO DE SALUD ÑUBLE,003,HOSPITAL DE SAN CARLOS,21,GASTOS EN PERSONAL,8142245198
2024,30,SERVICIO DE SALUD ÑUBLE,003,HOSPITAL DE SAN CARLOS,22,BIENES Y SERVICIOS DE CONSUMO,6691699864
2024,30,SERVICIO DE SALUD ÑUBLE,003,HOSPITAL DE SAN CARLOS,23,PRESTACIONES DE SEGURIDAD SOCIAL,128709642
2024,30,SERVICIO DE SALUD ÑUBLE,003,HOSPITAL DE SAN CARLOS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,23402540
2024,30,SERVICIO DE SALUD ÑUBLE,003,HOSPITAL DE SAN CARLOS,34,SERVICIO DE LA DEUDA,726501063
2024,30,SERVICIO DE SALUD ÑUBLE,004,HOSPITAL DE BULNES,21,GASTOS EN PERSONAL,2125076397
2024,30,SERVICIO DE SALUD ÑUBLE,004,HOSPITAL DE BULNES,22,BIENES Y SERVICIOS DE CONSUMO,1420541092
2024,30,SERVICIO DE SALUD ÑUBLE,004,HOSPITAL DE BULNES,23,PRESTACIONES DE SEGURIDAD SOCIAL,100171917
2024,30,SERVICIO DE SALUD ÑUBLE,004,HOSPITAL DE BULNES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4980150
2024,30,SERVICIO DE SALUD ÑUBLE,004,HOSPITAL DE BULNES,34,SERVICIO DE LA DEUDA,164820184
2024,30,SERVICIO DE SALUD ÑUBLE,005,HOSPITAL DE YUNGAY,21,GASTOS EN PERSONAL,1730206052
2024,30,SERVICIO DE SALUD ÑUBLE,005,HOSPITAL DE YUNGAY,22,BIENES Y SERVICIOS DE CONSUMO,889747501
2024,30,SERVICIO DE SALUD ÑUBLE,005,HOSPITAL DE YUNGAY,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1418480
2024,30,SERVICIO DE SALUD ÑUBLE,005,HOSPITAL DE YUNGAY,34,SERVICIO DE LA DEUDA,67573534
2024,30,SERVICIO DE SALUD ÑUBLE,006,HOSPITAL DE QUIRIHUE,21,GASTOS EN PERSONAL,1561918834
2024,30,SERVICIO DE SALUD ÑUBLE,006,HOSPITAL DE QUIRIHUE,22,BIENES Y SERVICIOS DE CONSUMO,776117548
2024,30,SERVICIO DE SALUD ÑUBLE,006,HOSPITAL DE QUIRIHUE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4192883
2024,30,SERVICIO DE SALUD ÑUBLE,006,HOSPITAL DE QUIRIHUE,34,SERVICIO DE LA DEUDA,118851491
2024,30,SERVICIO DE SALUD ÑUBLE,007,HOSPITAL DE COELEMU,21,GASTOS EN PERSONAL,1790357305
2024,30,SERVICIO DE SALUD ÑUBLE,007,HOSPITAL DE COELEMU,22,BIENES Y SERVICIOS DE CONSUMO,850815796
2024,30,SERVICIO DE SALUD ÑUBLE,007,HOSPITAL DE COELEMU,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,931810
2024,30,SERVICIO DE SALUD ÑUBLE,007,HOSPITAL DE COELEMU,34,SERVICIO DE LA DEUDA,164137081
2024,30,SERVICIO DE SALUD ÑUBLE,008,HOSPITAL EL CARMEN,21,GASTOS EN PERSONAL,1374181679
2024,30,SERVICIO DE SALUD ÑUBLE,008,HOSPITAL EL CARMEN,22,BIENES Y SERVICIOS DE CONSUMO,613446389
2024,30,SERVICIO DE SALUD ÑUBLE,008,HOSPITAL EL CARMEN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,892500
2024,30,SERVICIO DE SALUD ÑUBLE,008,HOSPITAL EL CARMEN,34,SERVICIO DE LA DEUDA,214979176
2024,30,SERVICIO DE SALUD ÑUBLE,009,CONSULTORIO VIOLETA PARRA,21,GASTOS EN PERSONAL,2605959061
2024,30,SERVICIO DE SALUD ÑUBLE,009,CONSULTORIO VIOLETA PARRA,22,BIENES Y SERVICIOS DE CONSUMO,1225403563
2024,30,SERVICIO DE SALUD ÑUBLE,009,CONSULTORIO VIOLETA PARRA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,352240
2024,30,SERVICIO DE SALUD ÑUBLE,009,CONSULTORIO VIOLETA PARRA,34,SERVICIO DE LA DEUDA,213730467
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,21,GASTOS EN PERSONAL,8268804035
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,22,BIENES Y SERVICIOS DE CONSUMO,3539052382
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,23,PRESTACIONES DE SEGURIDAD SOCIAL,94040652
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,24,TRANSFERENCIAS CORRIENTES,36336172920
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7071420
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,31,INICIATIVAS DE INVERSION,1135736636
2024,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,34,SERVICIO DE LA DEUDA,17918438
2024,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,21,GASTOS EN PERSONAL,52264469704
2024,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,22,BIENES Y SERVICIOS DE CONSUMO,47288878968
2024,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,83386569
2024,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,34,SERVICIO DE LA DEUDA,526569902
2024,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,21,GASTOS EN PERSONAL,5039430688
2024,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,22,BIENES Y SERVICIOS DE CONSUMO,4385815095
2024,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,49980000
2024,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,34,SERVICIO DE LA DEUDA,1653645
2024,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,21,GASTOS EN PERSONAL,7674320696
2024,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,22,BIENES Y SERVICIOS DE CONSUMO,2496076698
2024,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6257473
2024,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,34,SERVICIO DE LA DEUDA,16660991
2024,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,21,GASTOS EN PERSONAL,6188481078
2024,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,22,BIENES Y SERVICIOS DE CONSUMO,2518782943
2024,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,23,PRESTACIONES DE SEGURIDAD SOCIAL,36003840
2024,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3915651
2024,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,21,GASTOS EN PERSONAL,1242781582
2024,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,22,BIENES Y SERVICIOS DE CONSUMO,384621120
2024,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,23,PRESTACIONES DE SEGURIDAD SOCIAL,43779098
2024,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,238000
2024,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,34,SERVICIO DE LA DEUDA,200201
2024,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,21,GASTOS EN PERSONAL,1275192552
2024,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,22,BIENES Y SERVICIOS DE CONSUMO,468407775
2024,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,23,PRESTACIONES DE SEGURIDAD SOCIAL,32405960
2024,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1186656
2024,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,34,SERVICIO DE LA DEUDA,2634660
2024,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,21,GASTOS EN PERSONAL,3025971426
